,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
3197,7,6,1,21,2,18,1,10,1,6,8
3198,6,1,21,2,18,1,10,1,6,8,8
3199,1,21,2,18,1,10,1,6,8,8,8
3200,21,2,18,1,10,1,6,8,8,8,13
3201,2,18,1,10,1,6,8,8,8,13,1
3202,18,1,10,1,6,8,8,8,13,1,13
3203,1,10,1,6,8,8,8,13,1,13,10
3204,10,1,6,8,8,8,13,1,13,10,3
3205,1,6,8,8,8,13,1,13,10,3,29
3206,6,8,8,8,13,1,13,10,3,29,3
3207,8,8,8,13,1,13,10,3,29,3,16
3208,8,8,13,1,13,10,3,29,3,16,7
3209,8,13,1,13,10,3,29,3,16,7,59
3210,13,1,13,10,3,29,3,16,7,59,13
3211,1,13,10,3,29,3,16,7,59,13,29
3212,13,10,3,29,3,16,7,59,13,29,9
3213,10,3,29,3,16,7,59,13,29,9,8
3214,6,6,3,2,5,2,4,12,2,16,2
3215,6,3,2,5,2,4,12,2,16,2,8
3216,11,10,7,29,22,11,16,28,25,23,14
3217,10,7,29,22,11,16,28,25,23,14,11
3218,7,29,22,11,16,28,25,23,14,11,25
3219,29,22,11,16,28,25,23,14,11,25,46
3220,22,11,16,28,25,23,14,11,25,46,14
3221,11,16,28,25,23,14,11,25,46,14,16
3222,16,28,25,23,14,11,25,46,14,16,35
3223,28,25,23,14,11,25,46,14,16,35,5
3224,25,23,14,11,25,46,14,16,35,5,7
3225,23,14,11,25,46,14,16,35,5,7,10
3226,14,11,25,46,14,16,35,5,7,10,27
3227,11,25,46,14,16,35,5,7,10,27,19
3228,25,46,14,16,35,5,7,10,27,19,4
3229,46,14,16,35,5,7,10,27,19,4,17
3230,14,16,35,5,7,10,27,19,4,17,5
3231,16,35,5,7,10,27,19,4,17,5,5
3232,35,5,7,10,27,19,4,17,5,5,16
3233,5,7,10,27,19,4,17,5,5,16,47
3234,7,10,27,19,4,17,5,5,16,47,34
3235,10,27,19,4,17,5,5,16,47,34,2
3236,27,19,4,17,5,5,16,47,34,2,3
3237,19,4,17,5,5,16,47,34,2,3,12
3238,4,17,5,5,16,47,34,2,3,12,18
3239,17,5,5,16,47,34,2,3,12,18,11
3240,5,5,16,47,34,2,3,12,18,11,26
3241,5,16,47,34,2,3,12,18,11,26,13
3242,16,47,34,2,3,12,18,11,26,13,10
3243,47,34,2,3,12,18,11,26,13,10,17
3244,34,2,3,12,18,11,26,13,10,17,18
3245,2,3,12,18,11,26,13,10,17,18,20
3246,3,12,18,11,26,13,10,17,18,20,35
3247,12,18,11,26,13,10,17,18,20,35,4
3248,18,11,26,13,10,17,18,20,35,4,6
3249,11,26,13,10,17,18,20,35,4,6,1
3250,26,13,10,17,18,20,35,4,6,1,56
3251,13,10,17,18,20,35,4,6,1,56,46
3252,10,17,18,20,35,4,6,1,56,46,12
3253,17,18,20,35,4,6,1,56,46,12,25
3254,18,20,35,4,6,1,56,46,12,25,1
3255,20,35,4,6,1,56,46,12,25,1,12
3256,35,4,6,1,56,46,12,25,1,12,27
3257,4,6,1,56,46,12,25,1,12,27,5
3258,6,1,56,46,12,25,1,12,27,5,2
3259,1,56,46,12,25,1,12,27,5,2,7
3260,56,46,12,25,1,12,27,5,2,7,20
3261,46,12,25,1,12,27,5,2,7,20,36
3262,12,25,1,12,27,5,2,7,20,36,11
3263,25,1,12,27,5,2,7,20,36,11,34
3264,1,12,27,5,2,7,20,36,11,34,26
3265,12,27,5,2,7,20,36,11,34,26,16
3266,27,5,2,7,20,36,11,34,26,16,17
3267,5,2,7,20,36,11,34,26,16,17,5
3268,2,7,20,36,11,34,26,16,17,5,41
3269,7,20,36,11,34,26,16,17,5,41,10
3270,20,36,11,34,26,16,17,5,41,10,7
3271,36,11,34,26,16,17,5,41,10,7,20
3272,11,34,26,16,17,5,41,10,7,20,21
3273,34,26,16,17,5,41,10,7,20,21,3
3274,26,16,17,5,41,10,7,20,21,3,31
3275,16,17,5,41,10,7,20,21,3,31,38
3276,17,5,41,10,7,20,21,3,31,38,17
3277,5,41,10,7,20,21,3,31,38,17,40
3278,41,10,7,20,21,3,31,38,17,40,2
3279,10,7,20,21,3,31,38,17,40,2,36
3280,7,20,21,3,31,38,17,40,2,36,16
3281,20,21,3,31,38,17,40,2,36,16,1
3282,21,3,31,38,17,40,2,36,16,1,35
3283,3,31,38,17,40,2,36,16,1,35,18
3284,31,38,17,40,2,36,16,1,35,18,28
3285,38,17,40,2,36,16,1,35,18,28,9
3286,17,40,2,36,16,1,35,18,28,9,27
3287,40,2,36,16,1,35,18,28,9,27,52
3288,2,36,16,1,35,18,28,9,27,52,17
3289,36,16,1,35,18,28,9,27,52,17,9
3290,16,1,35,18,28,9,27,52,17,9,34
3291,1,35,18,28,9,27,52,17,9,34,12
3292,35,18,28,9,27,52,17,9,34,12,27
3293,18,28,9,27,52,17,9,34,12,27,12
3294,28,9,27,52,17,9,34,12,27,12,28
3295,9,27,52,17,9,34,12,27,12,28,61
3296,27,52,17,9,34,12,27,12,28,61,33
3297,52,17,9,34,12,27,12,28,61,33,13
3298,17,9,34,12,27,12,28,61,33,13,5
3299,9,34,12,27,12,28,61,33,13,5,36
3300,34,12,27,12,28,61,33,13,5,36,34
3301,12,27,12,28,61,33,13,5,36,34,29
3302,27,12,28,61,33,13,5,36,34,29,1
3303,12,28,61,33,13,5,36,34,29,1,11
3304,28,61,33,13,5,36,34,29,1,11,1
3305,3,13,21,30,15,26,4,26,16,5,16
3306,13,21,30,15,26,4,26,16,5,16,5
3307,21,30,15,26,4,26,16,5,16,5,15
3308,30,15,26,4,26,16,5,16,5,15,28
3309,15,26,4,26,16,5,16,5,15,28,7
3310,26,4,26,16,5,16,5,15,28,7,34
3311,4,26,16,5,16,5,15,28,7,34,7
3312,26,16,5,16,5,15,28,7,34,7,37
3313,16,5,16,5,15,28,7,34,7,37,5
3314,5,16,5,15,28,7,34,7,37,5,14
3315,16,5,15,28,7,34,7,37,5,14,24
3316,5,15,28,7,34,7,37,5,14,24,14
3317,15,28,7,34,7,37,5,14,24,14,6
3318,28,7,34,7,37,5,14,24,14,6,14
3319,7,34,7,37,5,14,24,14,6,14,2
3320,34,7,37,5,14,24,14,6,14,2,8
3321,7,37,5,14,24,14,6,14,2,8,9
3322,37,5,14,24,14,6,14,2,8,9,33
3323,5,14,24,14,6,14,2,8,9,33,18
3324,14,24,14,6,14,2,8,9,33,18,25
3325,24,14,6,14,2,8,9,33,18,25,24
3326,14,6,14,2,8,9,33,18,25,24,3
3327,6,14,2,8,9,33,18,25,24,3,4
3328,14,2,8,9,33,18,25,24,3,4,17
3329,2,8,9,33,18,25,24,3,4,17,2
3330,8,9,33,18,25,24,3,4,17,2,13
3331,9,33,18,25,24,3,4,17,2,13,4
3332,33,18,25,24,3,4,17,2,13,4,6
3333,18,25,24,3,4,17,2,13,4,6,29
3334,25,24,3,4,17,2,13,4,6,29,12
3335,24,3,4,17,2,13,4,6,29,12,8
3336,3,4,17,2,13,4,6,29,12,8,5
3337,4,17,2,13,4,6,29,12,8,5,7
3338,17,2,13,4,6,29,12,8,5,7,6
3339,2,13,4,6,29,12,8,5,7,6,4
3340,13,4,6,29,12,8,5,7,6,4,24
3341,4,6,29,12,8,5,7,6,4,24,36
3342,6,29,12,8,5,7,6,4,24,36,3
3343,29,12,8,5,7,6,4,24,36,3,16
3344,12,8,5,7,6,4,24,36,3,16,1
3345,8,5,7,6,4,24,36,3,16,1,19
3346,5,7,6,4,24,36,3,16,1,19,9
3347,7,6,4,24,36,3,16,1,19,9,3
3348,6,4,24,36,3,16,1,19,9,3,12
3349,4,24,36,3,16,1,19,9,3,12,14
3350,24,36,3,16,1,19,9,3,12,14,13
3351,36,3,16,1,19,9,3,12,14,13,13
3352,3,16,1,19,9,3,12,14,13,13,15
3353,16,1,19,9,3,12,14,13,13,15,6
3354,1,19,9,3,12,14,13,13,15,6,24
3355,19,9,3,12,14,13,13,15,6,24,39
3356,9,3,12,14,13,13,15,6,24,39,29
3357,3,12,14,13,13,15,6,24,39,29,1
3358,12,14,13,13,15,6,24,39,29,1,24
3359,14,13,13,15,6,24,39,29,1,24,7
3360,13,13,15,6,24,39,29,1,24,7,18
3361,13,15,6,24,39,29,1,24,7,18,19
3362,15,6,24,39,29,1,24,7,18,19,19
3363,6,24,39,29,1,24,7,18,19,19,37
3364,24,39,29,1,24,7,18,19,19,37,31
3365,39,29,1,24,7,18,19,19,37,31,6
3366,29,1,24,7,18,19,19,37,31,6,27
3367,1,24,7,18,19,19,37,31,6,27,8
3368,24,7,18,19,19,37,31,6,27,8,9
3369,7,18,19,19,37,31,6,27,8,9,16
3370,18,19,19,37,31,6,27,8,9,16,7
3371,19,19,37,31,6,27,8,9,16,7,4
3372,19,37,31,6,27,8,9,16,7,4,7
3373,37,31,6,27,8,9,16,7,4,7,4
3374,31,6,27,8,9,16,7,4,7,4,10
3375,6,27,8,9,16,7,4,7,4,10,4
3376,27,8,9,16,7,4,7,4,10,4,44
3377,8,9,16,7,4,7,4,10,4,44,28
3378,9,16,7,4,7,4,10,4,44,28,12
3379,16,7,4,7,4,10,4,44,28,12,40
3380,7,4,7,4,10,4,44,28,12,40,36
3381,4,7,4,10,4,44,28,12,40,36,4
3382,7,4,10,4,44,28,12,40,36,4,13
3383,4,10,4,44,28,12,40,36,4,13,19
3384,10,4,44,28,12,40,36,4,13,19,14
3385,4,44,28,12,40,36,4,13,19,14,7
3386,44,28,12,40,36,4,13,19,14,7,3
3387,28,12,40,36,4,13,19,14,7,3,4
3388,12,40,36,4,13,19,14,7,3,4,14
3389,40,36,4,13,19,14,7,3,4,14,2
3390,36,4,13,19,14,7,3,4,14,2,35
3391,4,13,19,14,7,3,4,14,2,35,18
3392,13,19,14,7,3,4,14,2,35,18,9
3393,19,14,7,3,4,14,2,35,18,9,12
3394,14,7,3,4,14,2,35,18,9,12,4
3395,7,3,4,14,2,35,18,9,12,4,13
3396,3,4,14,2,35,18,9,12,4,13,5
3397,4,14,2,35,18,9,12,4,13,5,18
3398,14,2,35,18,9,12,4,13,5,18,6
3399,2,35,18,9,12,4,13,5,18,6,3
3400,35,18,9,12,4,13,5,18,6,3,11
3401,18,9,12,4,13,5,18,6,3,11,7
3402,9,12,4,13,5,18,6,3,11,7,11
3403,12,4,13,5,18,6,3,11,7,11,27
3404,4,13,5,18,6,3,11,7,11,27,21
3405,13,5,18,6,3,11,7,11,27,21,6
3406,5,18,6,3,11,7,11,27,21,6,6
3407,18,6,3,11,7,11,27,21,6,6,27
3408,6,3,11,7,11,27,21,6,6,27,29
3409,3,11,7,11,27,21,6,6,27,29,25
3410,11,7,11,27,21,6,6,27,29,25,4
3411,7,11,27,21,6,6,27,29,25,4,34
3412,11,27,21,6,6,27,29,25,4,34,6
3413,27,21,6,6,27,29,25,4,34,6,4
3414,21,6,6,27,29,25,4,34,6,4,5
3415,6,6,27,29,25,4,34,6,4,5,3
3416,6,27,29,25,4,34,6,4,5,3,8
3417,27,29,25,4,34,6,4,5,3,8,13
3418,29,25,4,34,6,4,5,3,8,13,16
3419,25,4,34,6,4,5,3,8,13,16,14
3420,4,34,6,4,5,3,8,13,16,14,11
3421,34,6,4,5,3,8,13,16,14,11,11
3422,6,4,5,3,8,13,16,14,11,11,8
3423,4,5,3,8,13,16,14,11,11,8,21
3424,5,3,8,13,16,14,11,11,8,21,3
3425,3,8,13,16,14,11,11,8,21,3,29
3426,8,13,16,14,11,11,8,21,3,29,15
3427,13,16,14,11,11,8,21,3,29,15,24
3428,16,14,11,11,8,21,3,29,15,24,33
3429,14,11,11,8,21,3,29,15,24,33,13
3430,11,11,8,21,3,29,15,24,33,13,1
3431,11,8,21,3,29,15,24,33,13,1,11
3432,8,21,3,29,15,24,33,13,1,11,11
3433,21,3,29,15,24,33,13,1,11,11,25
3434,3,29,15,24,33,13,1,11,11,25,39
3435,29,15,24,33,13,1,11,11,25,39,5
3436,15,24,33,13,1,11,11,25,39,5,15
3437,24,33,13,1,11,11,25,39,5,15,19
3438,33,13,1,11,11,25,39,5,15,19,22
3439,13,1,11,11,25,39,5,15,19,22,22
3440,1,11,11,25,39,5,15,19,22,22,31
3441,11,11,25,39,5,15,19,22,22,31,22
3442,11,25,39,5,15,19,22,22,31,22,8
3443,25,39,5,15,19,22,22,31,22,8,12
3444,39,5,15,19,22,22,31,22,8,12,2
3445,5,15,19,22,22,31,22,8,12,2,8
3446,15,19,22,22,31,22,8,12,2,8,12
3447,19,22,22,31,22,8,12,2,8,12,5
3448,29,49,52,38,40,28,55,57,8,4,45
3449,49,52,38,40,28,55,57,8,4,45,16
3450,52,38,40,28,55,57,8,4,45,16,42
3451,38,40,28,55,57,8,4,45,16,42,13
3452,40,28,55,57,8,4,45,16,42,13,34
3453,28,55,57,8,4,45,16,42,13,34,25
3454,55,57,8,4,45,16,42,13,34,25,37
3455,57,8,4,45,16,42,13,34,25,37,1
3456,8,4,45,16,42,13,34,25,37,1,14
3457,4,45,16,42,13,34,25,37,1,14,6
3458,45,16,42,13,34,25,37,1,14,6,52
3459,16,42,13,34,25,37,1,14,6,52,9
3460,9,3,8,4,4,6,46,6,33,22,2
3461,3,8,4,4,6,46,6,33,22,2,10
3462,8,4,4,6,46,6,33,22,2,10,10
3463,4,4,6,46,6,33,22,2,10,10,13
3464,4,6,46,6,33,22,2,10,10,13,3
3465,6,46,6,33,22,2,10,10,13,3,6
3466,46,6,33,22,2,10,10,13,3,6,10
3467,6,33,22,2,10,10,13,3,6,10,8
3468,33,22,2,10,10,13,3,6,10,8,16
3469,22,2,10,10,13,3,6,10,8,16,1
3470,2,10,10,13,3,6,10,8,16,1,17
3471,10,10,13,3,6,10,8,16,1,17,22
3472,10,13,3,6,10,8,16,1,17,22,8
3473,13,3,6,10,8,16,1,17,22,8,7
3474,3,6,10,8,16,1,17,22,8,7,9
3475,6,10,8,16,1,17,22,8,7,9,6
3476,10,8,16,1,17,22,8,7,9,6,11
3477,8,16,1,17,22,8,7,9,6,11,2
3478,16,1,17,22,8,7,9,6,11,2,11
3479,1,17,22,8,7,9,6,11,2,11,3
3480,17,22,8,7,9,6,11,2,11,3,10
3481,22,8,7,9,6,11,2,11,3,10,6
3482,8,7,9,6,11,2,11,3,10,6,14
3483,6,4,19,43,1,43,12,6,7,4,14
3484,4,19,43,1,43,12,6,7,4,14,10
3485,19,43,1,43,12,6,7,4,14,10,16
3486,43,1,43,12,6,7,4,14,10,16,30
3487,1,43,12,6,7,4,14,10,16,30,35
3488,43,12,6,7,4,14,10,16,30,35,7
3489,12,6,7,4,14,10,16,30,35,7,6
3490,6,7,4,14,10,16,30,35,7,6,5
3491,7,4,14,10,16,30,35,7,6,5,33
3492,11,15,42,32,8,12,11,6,54,35,22
3493,15,42,32,8,12,11,6,54,35,22,40
3494,42,32,8,12,11,6,54,35,22,40,1
3495,32,8,12,11,6,54,35,22,40,1,36
3496,8,12,11,6,54,35,22,40,1,36,6
3497,12,11,6,54,35,22,40,1,36,6,21
3498,11,6,54,35,22,40,1,36,6,21,11
3499,6,54,35,22,40,1,36,6,21,11,3
3500,54,35,22,40,1,36,6,21,11,3,26
3501,35,22,40,1,36,6,21,11,3,26,7
3502,22,40,1,36,6,21,11,3,26,7,2
3503,40,1,36,6,21,11,3,26,7,2,14
3504,1,36,6,21,11,3,26,7,2,14,27
3505,36,6,21,11,3,26,7,2,14,27,12
3506,6,21,11,3,26,7,2,14,27,12,22
3507,21,11,3,26,7,2,14,27,12,22,13
3508,11,3,26,7,2,14,27,12,22,13,11
3509,3,26,7,2,14,27,12,22,13,11,10
3510,26,7,2,14,27,12,22,13,11,10,14
3511,7,2,14,27,12,22,13,11,10,14,55
3512,2,14,27,12,22,13,11,10,14,55,24
3513,14,27,12,22,13,11,10,14,55,24,9
3514,27,12,22,13,11,10,14,55,24,9,32
3515,12,22,13,11,10,14,55,24,9,32,8
3516,22,13,11,10,14,55,24,9,32,8,23
3517,13,11,10,14,55,24,9,32,8,23,1
3518,11,10,14,55,24,9,32,8,23,1,15
3519,10,14,55,24,9,32,8,23,1,15,7
3520,14,55,24,9,32,8,23,1,15,7,29
3521,55,24,9,32,8,23,1,15,7,29,42
3522,24,9,32,8,23,1,15,7,29,42,39
3523,9,32,8,23,1,15,7,29,42,39,13
3524,32,8,23,1,15,7,29,42,39,13,36
3525,8,23,1,15,7,29,42,39,13,36,21
3526,23,1,15,7,29,42,39,13,36,21,17
3527,1,15,7,29,42,39,13,36,21,17,1
3528,15,7,29,42,39,13,36,21,17,1,25
3529,7,29,42,39,13,36,21,17,1,25,23
3530,29,42,39,13,36,21,17,1,25,23,38
3531,42,39,13,36,21,17,1,25,23,38,13
3532,39,13,36,21,17,1,25,23,38,13,40
3533,13,36,21,17,1,25,23,38,13,40,36
3534,36,21,17,1,25,23,38,13,40,36,7
3535,21,17,1,25,23,38,13,40,36,7,44
3536,17,1,25,23,38,13,40,36,7,44,20
3537,1,25,23,38,13,40,36,7,44,20,12
3538,25,23,38,13,40,36,7,44,20,12,3
3539,23,38,13,40,36,7,44,20,12,3,10
3540,38,13,40,36,7,44,20,12,3,10,15
3541,13,40,36,7,44,20,12,3,10,15,10
3542,40,36,7,44,20,12,3,10,15,10,2
3543,36,7,44,20,12,3,10,15,10,2,8
3544,7,44,20,12,3,10,15,10,2,8,14
3545,44,20,12,3,10,15,10,2,8,14,23
3546,20,12,3,10,15,10,2,8,14,23,1
3547,12,3,10,15,10,2,8,14,23,1,17
3548,3,10,15,10,2,8,14,23,1,17,4
3549,10,15,10,2,8,14,23,1,17,4,13
3550,15,10,2,8,14,23,1,17,4,13,22
3551,10,2,8,14,23,1,17,4,13,22,32
3552,2,8,14,23,1,17,4,13,22,32,3
3553,8,14,23,1,17,4,13,22,32,3,2
3554,14,23,1,17,4,13,22,32,3,2,17
3555,23,1,17,4,13,22,32,3,2,17,19
3556,1,17,4,13,22,32,3,2,17,19,3
3557,17,4,13,22,32,3,2,17,19,3,48
3558,4,13,22,32,3,2,17,19,3,48,12
3559,13,22,32,3,2,17,19,3,48,12,41
3560,22,32,3,2,17,19,3,48,12,41,25
3561,32,3,2,17,19,3,48,12,41,25,32
3562,3,2,17,19,3,48,12,41,25,32,17
3563,2,17,19,3,48,12,41,25,32,17,13
3564,17,19,3,48,12,41,25,32,17,13,16
3565,19,3,48,12,41,25,32,17,13,16,13
3566,3,48,12,41,25,32,17,13,16,13,6
3567,48,12,41,25,32,17,13,16,13,6,13
3568,12,41,25,32,17,13,16,13,6,13,28
3569,41,25,32,17,13,16,13,6,13,28,10
3570,25,32,17,13,16,13,6,13,28,10,34
3571,32,17,13,16,13,6,13,28,10,34,45
3572,17,13,16,13,6,13,28,10,34,45,4
3573,13,16,13,6,13,28,10,34,45,4,24
3574,16,13,6,13,28,10,34,45,4,24,57
3575,13,6,13,28,10,34,45,4,24,57,9
3576,6,13,28,10,34,45,4,24,57,9,1
3577,13,28,10,34,45,4,24,57,9,1,38
3578,28,10,34,45,4,24,57,9,1,38,3
3579,10,34,45,4,24,57,9,1,38,3,33
3580,34,45,4,24,57,9,1,38,3,33,21
3581,45,4,24,57,9,1,38,3,33,21,46
3582,4,24,57,9,1,38,3,33,21,46,16
3583,24,57,9,1,38,3,33,21,46,16,6
3584,57,9,1,38,3,33,21,46,16,6,3
3585,9,1,38,3,33,21,46,16,6,3,35
3586,1,38,3,33,21,46,16,6,3,35,27
3587,38,3,33,21,46,16,6,3,35,27,52
3588,3,33,21,46,16,6,3,35,27,52,31
3589,33,21,46,16,6,3,35,27,52,31,2
3590,21,46,16,6,3,35,27,52,31,2,4
3591,46,16,6,3,35,27,52,31,2,4,47
3592,16,6,3,35,27,52,31,2,4,47,6
3593,6,3,35,27,52,31,2,4,47,6,46
3594,3,35,27,52,31,2,4,47,6,46,21
3595,35,27,52,31,2,4,47,6,46,21,29
3596,27,52,31,2,4,47,6,46,21,29,6
3597,52,31,2,4,47,6,46,21,29,6,8
3598,31,2,4,47,6,46,21,29,6,8,27
3599,2,4,47,6,46,21,29,6,8,27,8
3600,4,47,6,46,21,29,6,8,27,8,23
3601,47,6,46,21,29,6,8,27,8,23,40
3602,6,46,21,29,6,8,27,8,23,40,18
3603,46,21,29,6,8,27,8,23,40,18,2
3604,21,29,6,8,27,8,23,40,18,2,39
3605,29,6,8,27,8,23,40,18,2,39,30
3606,6,8,27,8,23,40,18,2,39,30,4
3607,8,27,8,23,40,18,2,39,30,4,8
3608,27,8,23,40,18,2,39,30,4,8,37
3609,8,23,40,18,2,39,30,4,8,37,39
3610,23,40,18,2,39,30,4,8,37,39,35
3611,40,18,2,39,30,4,8,37,39,35,10
3612,18,2,39,30,4,8,37,39,35,10,41
3613,2,39,30,4,8,37,39,35,10,41,2
3614,39,30,4,8,37,39,35,10,41,2,9
3615,30,4,8,37,39,35,10,41,2,9,32
3616,4,8,37,39,35,10,41,2,9,32,16
3617,8,37,39,35,10,41,2,9,32,16,38
3618,37,39,35,10,41,2,9,32,16,38,51
3619,39,35,10,41,2,9,32,16,38,51,19
3620,35,10,41,2,9,32,16,38,51,19,44
3621,10,41,2,9,32,16,38,51,19,44,19
3622,41,2,9,32,16,38,51,19,44,19,4
3623,2,9,32,16,38,51,19,44,19,4,2
3624,9,32,16,38,51,19,44,19,4,2,12
3625,32,16,38,51,19,44,19,4,2,12,24
3626,16,38,51,19,44,19,4,2,12,24,21
3627,38,51,19,44,19,4,2,12,24,21,18
3628,51,19,44,19,4,2,12,24,21,18,10
3629,19,44,19,4,2,12,24,21,18,10,6
3630,44,19,4,2,12,24,21,18,10,6,22
3631,19,4,2,12,24,21,18,10,6,22,2
3632,4,2,12,24,21,18,10,6,22,2,5
3633,2,12,24,21,18,10,6,22,2,5,30
3634,12,24,21,18,10,6,22,2,5,30,32
3635,24,21,18,10,6,22,2,5,30,32,36
3636,21,18,10,6,22,2,5,30,32,36,28
3637,18,10,6,22,2,5,30,32,36,28,43
3638,10,6,22,2,5,30,32,36,28,43,27
3639,6,22,2,5,30,32,36,28,43,27,5
3640,22,2,5,30,32,36,28,43,27,5,34
3641,2,5,30,32,36,28,43,27,5,34,9
3642,5,30,32,36,28,43,27,5,34,9,42
3643,30,32,36,28,43,27,5,34,9,42,9
3644,32,36,28,43,27,5,34,9,42,9,1
3645,36,28,43,27,5,34,9,42,9,1,18
3646,28,43,27,5,34,9,42,9,1,18,13
3647,43,27,5,34,9,42,9,1,18,13,26
3648,27,5,34,9,42,9,1,18,13,26,1
3649,5,34,9,42,9,1,18,13,26,1,6
3650,34,9,42,9,1,18,13,26,1,6,11
3651,9,42,9,1,18,13,26,1,6,11,9
3652,9,7,12,1,10,2,6,12,4,2,3
3653,7,12,1,10,2,6,12,4,2,3,2
3654,12,1,10,2,6,12,4,2,3,2,6
3655,14,12,10,22,1,15,35,8,5,7,2
3656,12,10,22,1,15,35,8,5,7,2,52
3657,10,22,1,15,35,8,5,7,2,52,6
3658,22,1,15,35,8,5,7,2,52,6,28
3659,1,15,35,8,5,7,2,52,6,28,9
3660,15,35,8,5,7,2,52,6,28,9,62
3661,35,8,5,7,2,52,6,28,9,62,3
3662,8,5,7,2,52,6,28,9,62,3,3
3663,5,7,2,52,6,28,9,62,3,3,6
3664,7,2,52,6,28,9,62,3,3,6,11
3665,2,52,6,28,9,62,3,3,6,11,4
3666,52,6,28,9,62,3,3,6,11,4,18
3667,6,28,9,62,3,3,6,11,4,18,31
3668,28,9,62,3,3,6,11,4,18,31,1
3669,9,62,3,3,6,11,4,18,31,1,18
3670,62,3,3,6,11,4,18,31,1,18,13
3671,3,3,6,11,4,18,31,1,18,13,42
3672,3,6,11,4,18,31,1,18,13,42,23
3673,6,11,4,18,31,1,18,13,42,23,10
3674,11,4,18,31,1,18,13,42,23,10,46
3675,4,18,31,1,18,13,42,23,10,46,10
3676,18,31,1,18,13,42,23,10,46,10,42
3677,31,1,18,13,42,23,10,46,10,42,22
3678,1,18,13,42,23,10,46,10,42,22,10
3679,18,13,42,23,10,46,10,42,22,10,15
3680,13,42,23,10,46,10,42,22,10,15,59
3681,42,23,10,46,10,42,22,10,15,59,7
3682,23,10,46,10,42,22,10,15,59,7,9
3683,10,46,10,42,22,10,15,59,7,9,14
3684,46,10,42,22,10,15,59,7,9,14,36
3685,10,42,22,10,15,59,7,9,14,36,16
3686,42,22,10,15,59,7,9,14,36,16,13
3687,22,10,15,59,7,9,14,36,16,13,9
3688,10,15,59,7,9,14,36,16,13,9,5
3689,15,59,7,9,14,36,16,13,9,5,31
3690,59,7,9,14,36,16,13,9,5,31,11
3691,7,9,14,36,16,13,9,5,31,11,18
3692,9,14,36,16,13,9,5,31,11,18,35
3693,14,36,16,13,9,5,31,11,18,35,20
3694,36,16,13,9,5,31,11,18,35,20,43
3695,16,13,9,5,31,11,18,35,20,43,49
3696,13,9,5,31,11,18,35,20,43,49,28
3697,9,5,31,11,18,35,20,43,49,28,4
3698,5,31,11,18,35,20,43,49,28,4,14
3699,31,11,18,35,20,43,49,28,4,14,27
3700,11,18,35,20,43,49,28,4,14,27,41
3701,18,35,20,43,49,28,4,14,27,41,8
3702,35,20,43,49,28,4,14,27,41,8,19
3703,20,43,49,28,4,14,27,41,8,19,39
3704,43,49,28,4,14,27,41,8,19,39,3
3705,49,28,4,14,27,41,8,19,39,3,11
3706,28,4,14,27,41,8,19,39,3,11,10
3707,4,14,27,41,8,19,39,3,11,10,7
3708,14,27,41,8,19,39,3,11,10,7,23
3709,27,41,8,19,39,3,11,10,7,23,33
3710,41,8,19,39,3,11,10,7,23,33,13
3711,8,19,39,3,11,10,7,23,33,13,32
3712,19,39,3,11,10,7,23,33,13,32,10
3713,39,3,11,10,7,23,33,13,32,10,21
3714,3,11,10,7,23,33,13,32,10,21,6
3715,11,10,7,23,33,13,32,10,21,6,17
3716,10,7,23,33,13,32,10,21,6,17,10
3717,7,23,33,13,32,10,21,6,17,10,6
3718,23,33,13,32,10,21,6,17,10,6,25
3719,33,13,32,10,21,6,17,10,6,25,13
3720,13,32,10,21,6,17,10,6,25,13,7
3721,32,10,21,6,17,10,6,25,13,7,8
3722,10,21,6,17,10,6,25,13,7,8,14
3723,9,5,9,38,8,8,3,10,15,15,45
3724,5,9,38,8,8,3,10,15,15,45,22
3725,9,38,8,8,3,10,15,15,45,22,31
3726,38,8,8,3,10,15,15,45,22,31,17
3727,8,8,3,10,15,15,45,22,31,17,3
3728,8,3,10,15,15,45,22,31,17,3,12
3729,3,10,15,15,45,22,31,17,3,12,39
3730,10,15,15,45,22,31,17,3,12,39,14
3731,15,15,45,22,31,17,3,12,39,14,13
3732,15,45,22,31,17,3,12,39,14,13,42
3733,45,22,31,17,3,12,39,14,13,42,10
3734,22,31,17,3,12,39,14,13,42,10,26
3735,31,17,3,12,39,14,13,42,10,26,8
3736,17,3,12,39,14,13,42,10,26,8,12
3737,3,12,39,14,13,42,10,26,8,12,27
3738,12,39,14,13,42,10,26,8,12,27,23
3739,39,14,13,42,10,26,8,12,27,23,5
3740,14,13,42,10,26,8,12,27,23,5,35
3741,13,42,10,26,8,12,27,23,5,35,10
3742,42,10,26,8,12,27,23,5,35,10,50
3743,10,26,8,12,27,23,5,35,10,50,6
3744,26,8,12,27,23,5,35,10,50,6,5
3745,8,12,27,23,5,35,10,50,6,5,11
3746,12,27,23,5,35,10,50,6,5,11,17
3747,27,23,5,35,10,50,6,5,11,17,21
3748,23,5,35,10,50,6,5,11,17,21,17
3749,5,35,10,50,6,5,11,17,21,17,3
3750,35,10,50,6,5,11,17,21,17,3,26
3751,10,50,6,5,11,17,21,17,3,26,13
3752,50,6,5,11,17,21,17,3,26,13,5
3753,6,5,11,17,21,17,3,26,13,5,50
3754,5,11,17,21,17,3,26,13,5,50,11
